Filename,Predictions
9\5019.png,7
9\5033.png,1
9\5044.png,1
9\5055.png,6
9\5060.png,1
9\5069.png,6
9\5074.png,9
9\5077.png,3
9\5089.png,3
9\5094.png,8
9\5101.png,4
9\5102.png,0
9\5111.png,5
9\5112.png,0
9\5116.png,3
9\514.png,7
9\5150.png,8
9\5151.png,7
9\5162.png,1
9\5164.png,7
9\5170.png,3
9\5174.png,5
9\5176.png,7
9\518.png,1
9\5195.png,5
9\5219.png,3
9\5238.png,1
9\524.png,4
9\5279.png,8
9\5293.png,1
9\5306.png,0
9\5311.png,9
9\5314.png,7
9\5315.png,9
9\5320.png,4
9\5321.png,2
9\5326.png,3
9\5340.png,0
9\5348.png,9
9\537.png,1
9\5375.png,5
9\5385.png,8
9\5386.png,5
9\5388.png,0
9\5405.png,9
9\5406.png,1
9\5408.png,2
9\5411.png,6
9\5416.png,6
9\5417.png,9
9\5420.png,7
9\5427.png,7
9\5434.png,2
9\5439.png,0
9\5446.png,7
9\5449.png,6
9\5455.png,7
9\5476.png,0
9\5487.png,5
9\549.png,6
9\5494.png,7
9\5512.png,6
9\5517.png,8
9\5525.png,2
9\5528.png,5
9\5553.png,0
9\5554.png,4
9\556.png,5
9\5560.png,5
9\5567.png,6
9\5600.png,7
9\5626.png,6
9\5630.png,7
9\5680.png,3
9\5684.png,7
9\5694.png,0
9\5705.png,9
9\5722.png,4
9\5730.png,7
9\5738.png,9
9\5743.png,2
9\5747.png,5
9\5758.png,7
9\576.png,6
9\5765.png,5
9\5771.png,9
9\5772.png,6
9\5787.png,5
9\5788.png,8
9\5794.png,6
9\5807.png,0
9\5822.png,0
9\583.png,2
9\5842.png,1
9\5850.png,5
9\5851.png,0
9\5863.png,9
9\5864.png,7
9\5875.png,4
9\5890.png,6
9\5891.png,7
9\5893.png,8
9\5895.png,8
9\593.png,4
9\5938.png,9
9\5940.png,0
9\5946.png,7
9\5948.png,4
9\5959.png,0
9\5962.png,2
9\5975.png,3
9\5985.png,5
9\5989.png,1
9\5995.png,3
9\6005.png,1
9\601.png,1
9\6017.png,9
9\6018.png,0
9\6029.png,5
9\6036.png,8
9\6040.png,6
9\6047.png,3
9\6051.png,1
9\6052.png,6
9\6054.png,4
9\606.png,6
9\6064.png,1
9\6069.png,6
9\6079.png,4
9\609.png,4
9\6101.png,7
9\6106.png,6
9\6115.png,4
9\6130.png,5
9\6136.png,6
9\6151.png,3
9\6153.png,2
9\6163.png,3
9\6166.png,9
9\6170.png,3
9\6176.png,4
9\6179.png,1
9\6190.png,1
9\6192.png,8
9\6197.png,6
9\6202.png,4
9\6203.png,1
9\6211.png,0
9\623.png,9
9\6239.png,4
9\6253.png,4
9\6267.png,9
9\6276.png,2
9\6283.png,2
9\6290.png,9
9\630.png,8
9\6321.png,3
9\6324.png,5
9\6348.png,0
9\6350.png,1
9\6359.png,6
9\6361.png,7
9\6370.png,3
9\6383.png,8
9\6394.png,1
9\6425.png,9
9\644.png,0
9\6442.png,8
9\6451.png,7
9\6461.png,7
9\6471.png,3
9\6488.png,8
9\6496.png,8
9\6537.png,6
9\6552.png,4
9\6553.png,3
9\6555.png,4
9\6569.png,8
9\6603.png,8
9\6611.png,0
9\6629.png,6
9\6631.png,8
9\6635.png,6
9\6638.png,1
9\6642.png,5
9\6644.png,2
9\6659.png,8
9\6687.png,5
9\6704.png,8
9\6707.png,5
9\6717.png,9
9\6729.png,7
9\6732.png,3
9\6733.png,1
9\6738.png,3
9\6740.png,9
9\6741.png,1
9\6754.png,1
9\6759.png,3
9\6766.png,6
9\6769.png,3
9\6772.png,5
9\6775.png,8
9\6793.png,8
9\6799.png,7
9\68.png,4
9\680.png,7
9\6805.png,2
9\6823.png,8
9\6825.png,4
9\683.png,0
9\6839.png,5
9\6858.png,7
9\687.png,9
9\6875.png,3
9\6879.png,2
9\6883.png,3
9\6900.png,1
9\6917.png,5
9\692.png,4
9\6932.png,1
9\6934.png,4
9\6948.png,4
9\6965.png,7
9\6984.png,5
9\6998.png,9
9\7005.png,8
9\7010.png,8
9\7017.png,2
9\7021.png,4
9\7023.png,6
9\7028.png,5
9\704.png,5
9\7044.png,0
9\7047.png,4
9\7051.png,5
9\706.png,5
9\7062.png,5
9\7077.png,1
9\7078.png,1
9\709.png,4
9\7090.png,0
9\7097.png,6
9\7099.png,9
9\7102.png,7
9\7104.png,6
9\7113.png,0
9\7125.png,1
9\7129.png,6
9\7145.png,6
9\7148.png,0
9\7153.png,3
9\7157.png,7
9\7162.png,3
9\7166.png,0
9\7171.png,8
9\7186.png,0
9\7216.png,8
9\7223.png,6
9\7246.png,7
9\7247.png,3
9\7268.png,4
9\7274.png,3
9\7285.png,4
9\7292.png,0
9\7297.png,4
9\730.png,0
9\7300.png,0
9\7309.png,4
9\7316.png,5
9\7341.png,3
9\7344.png,8
9\7354.png,6
9\7358.png,7
9\7365.png,7
9\7366.png,3
9\7378.png,7
9\7387.png,6
9\7399.png,1
9\7402.png,7
9\7404.png,4
9\7418.png,4
9\7426.png,1
9\7453.png,5
9\7457.png,1
9\7458.png,7
9\7464.png,0
9\7469.png,6
9\7472.png,9
9\7488.png,7
9\7494.png,7
9\7502.png,1
9\7508.png,8
9\7521.png,4
9\7524.png,1
9\7528.png,7
9\7530.png,0
9\7539.png,1
9\7540.png,0
9\7542.png,4
9\7547.png,4
9\7548.png,2
9\7550.png,1
9\756.png,3
9\7573.png,0
9\7597.png,2
9\7598.png,9
9\7606.png,8
9\7608.png,1
9\7609.png,7
9\7616.png,0
9\7620.png,8
9\7644.png,0
9\7651.png,1
9\7658.png,0
9\7661.png,4
9\7663.png,7
9\7677.png,8
9\7703.png,8
9\7704.png,4
9\7713.png,6
9\7716.png,5
9\772.png,9
9\7720.png,4
9\7735.png,7
9\7745.png,8
9\776.png,4
9\7784.png,7
9\780.png,5
9\7820.png,3
9\7835.png,1
9\7836.png,3
9\784.png,2
9\7849.png,9
9\7860.png,3
9\7865.png,1
9\7871.png,9
9\7877.png,2
9\7894.png,6
9\7897.png,4
9\7902.png,5
9\7911.png,6
9\7931.png,3
9\7936.png,6
9\7938.png,1
9\794.png,6
9\7954.png,8
9\7983.png,5
9\8018.png,5
9\8019.png,1
9\8020.png,8
9\8023.png,6
9\8036.png,8
9\8037.png,8
9\8046.png,3
9\8061.png,3
9\8068.png,8
9\8076.png,9
9\8078.png,6
9\8079.png,5
9\8081.png,2
9\8099.png,9
9\810.png,8
9\8109.png,7
9\8115.png,0
9\8117.png,0
9\8124.png,2
9\8139.png,5
9\8147.png,8
9\8166.png,8
9\8169.png,9
9\8175.png,0
9\8192.png,9
9\820.png,7
9\8205.png,4
9\8248.png,4
9\8253.png,6
9\8294.png,9
9\83.png,7
9\8301.png,4
9\8304.png,9
9\8311.png,8
9\8332.png,0
9\8342.png,8
9\8346.png,2
9\8351.png,3
9\8367.png,9
9\8386.png,2
9\839.png,5
9\8392.png,2
9\8395.png,6
9\8398.png,2
9\8401.png,5
9\8407.png,0
9\8416.png,1
9\8426.png,0
9\8427.png,7
9\8441.png,2
9\8448.png,3
9\8460.png,6
9\8461.png,5
9\847.png,7
9\8479.png,9
9\848.png,8
9\8487.png,1
9\8496.png,9
9\8501.png,7
9\8504.png,9
9\8525.png,4
9\855.png,8
9\8554.png,4
9\8557.png,1
9\8581.png,6
9\8584.png,1
9\8590.png,5
9\8599.png,7
9\8607.png,6
9\8640.png,4
9\8656.png,6
9\8687.png,9
9\8688.png,9
9\8694.png,6
9\8704.png,2
9\8711.png,1
9\8726.png,1
9\8736.png,3
9\8739.png,6
9\8740.png,3
9\876.png,2
9\8767.png,8
9\8780.png,0
9\8785.png,9
9\8796.png,3
9\8816.png,9
9\8818.png,8
9\8819.png,5
9\883.png,5
9\8833.png,1
9\884.png,2
9\8840.png,2
9\8854.png,4
9\8856.png,0
9\8871.png,5
9\8876.png,9
9\8889.png,7
9\8917.png,1
9\892.png,8
9\8921.png,5
9\8922.png,3
9\8924.png,9
9\8925.png,3
9\8932.png,7
9\8943.png,8
9\8951.png,3
9\8952.png,9
9\8964.png,1
9\8971.png,1
9\8976.png,8
9\8977.png,6
9\8986.png,0
9\8998.png,1
9\9001.png,8
9\9014.png,3
9\9018.png,0
9\9034.png,7
9\9047.png,3
9\9052.png,9
9\9053.png,5
9\9058.png,5
9\9066.png,3
9\9080.png,2
9\9083.png,0
9\9104.png,9
9\9115.png,4
9\9121.png,6
9\9135.png,9
9\9136.png,5
9\9139.png,5
9\9150.png,9
9\9162.png,2
9\917.png,9
9\9170.png,8
9\9175.png,8
9\9178.png,1
9\9193.png,6
9\9201.png,1
9\9214.png,4
9\9230.png,0
9\9246.png,3
9\9250.png,8
9\9272.png,7
9\9281.png,8
9\9299.png,1
9\9304.png,6
9\9312.png,6
9\9317.png,1
9\9328.png,4
9\9332.png,4
9\9336.png,8
9\9357.png,6
9\9358.png,8
9\936.png,0
9\9363.png,4
9\9370.png,8
9\9372.png,4
9\9377.png,4
9\9383.png,5
9\9392.png,4
9\9396.png,3
9\940.png,7
9\9412.png,6
9\9418.png,8
9\9433.png,6
9\9439.png,1
9\9447.png,8
9\9457.png,7
9\9460.png,3
9\9472.png,4
9\9474.png,5
9\9476.png,1
9\9506.png,8
9\9521.png,0
9\9526.png,1
9\9528.png,7
9\9535.png,9
9\9558.png,5
9\9559.png,7
9\9569.png,4
9\9583.png,1
9\9614.png,0
9\962.png,2
9\9621.png,0
9\9624.png,2
9\9630.png,5
9\9631.png,6
9\9649.png,8
9\9655.png,1
9\9672.png,3
9\9674.png,6
9\9677.png,8
9\9678.png,8
9\970.png,2
9\9705.png,4
9\9726.png,5
9\9739.png,1
9\9757.png,6
9\9759.png,5
9\9761.png,4
9\980.png,5
9\981.png,7
9\9814.png,1
9\9835.png,5
9\9845.png,0
9\9848.png,6
9\9878.png,9
9\9882.png,0
9\9888.png,7
9\9911.png,9
9\9915.png,1
9\9926.png,4
9\9937.png,9
9\995.png,5
9\9954.png,7
9\9956.png,1
9\9964.png,4
9\9967.png,2
9\9973.png,1
9\9978.png,1
9\9993.png,8
9\9995.png,1
